time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average,trend
1628640000,40.684,43.779,40.634,41.65,6438913,68.64769246121493,2.672312611871803,1.7871082839429178,0.885204327928885,43.39356875523372,34.11214999999997,24.830731244766227,32.17306,-1
1628726400,41.65,43.482,39.363,41.122,6579907,66.78091995897762,2.77310529464431,1.9843076860831963,0.7887976085611137,44.129914821668095,34.74229999999998,25.354685178331867,32.38002,1
1628812800,41.136,44.977,40.702,44.9,5976998,72.53589688955923,3.1218504985869373,2.2118162485839443,0.910034250002993,45.4869581696123,35.55624999999997,25.62554183038764,32.655,-1
1628899200,44.896,44.93,42.773,44.141,4135315,69.91534364417463,3.2989602680737637,2.429245052481908,0.8697152155918553,46.35663182585488,36.35169999999997,26.346768174145065,32.966,1
1628985600,44.149,54.789,43.385,53.565,16443136,79.71473151700641,4.151898574445788,2.773775756874684,1.378122817571104,49.434454212976014,37.62094999999998,25.807445787023944,33.444520000000004,1
1629072000,53.576,69.448,52.343,62.128,61525860,84.61762653476288,5.455928317905972,3.310206269080941,2.1457220488250304,54.487282579918926,39.322249999999976,24.157217420081025,34.05002,1
1629158400,62.124,75.25,58.672,64.218,58334195,85.53648915584478,6.582151868276135,3.96459538891998,2.6175564793561548,58.87416370747593,41.13939999999998,23.40463629252403,34.67412,1
1629244800,64.211,80.5,59.594,72.787,59575245,88.55510356548655,8.073077420637077,4.786291795263399,3.2867856253736774,65.07998002829127,43.21624999999998,21.352519971708688,35.450880000000005,1
1629331200,72.771,75.452,68.285,72.873,29161146,88.58086204518693,9.156041002451062,5.660241636700932,3.4957993657501296,70.01922469082764,45.24239999999998,20.46557530917232,36.19848,1
1629417600,72.861,80.116,71.0,78.771,18951871,90.2084703701503,10.37067012207796,6.602327333776338,3.768342788301623,75.74418817347373,47.34489999999998,18.94561182652623,37.10882,-1
1629504000,78.779,82.1,72.592,73.904,16600056,80.06678290003586,10.815867636063963,7.445035394233863,3.3708322418301,79.28280693718649,49.33189999999998,19.38099306281347,37.907500000000006,-1
1629590400,73.892,77.666,71.2,72.806,10656314,77.9379691501046,10.953821612707536,8.146792637928598,2.807028974778937,81.96353639030833,51.31249999999999,20.66146360969164,38.67362,1
1629676800,72.808,76.858,71.6,75.702,11547402,79.48711707614765,11.168095279733611,8.751053166289601,2.417042113444012,84.7304206077867,53.39079999999998,22.051179392213253,39.50186000000001,-1
1629763200,75.702,79.55,68.584,70.511,21125770,69.99907007020522,10.794604901708643,9.15976351337341,1.6348413883352355,86.21850476911078,55.12779999999998,24.03709523088917,40.25434,1
1629849600,70.506,72.88,66.065,72.028,13847596,71.08529094275744,10.499983039703809,9.427807418639487,1.072175621064318,87.66349530401622,56.85924999999999,26.05500469598376,41.01078,1
1629936000,72.026,78.18,66.207,74.875,26381412,73.05688627453142,10.376607130273186,9.617567360966229,0.7590397693069573,89.30767957824769,58.62569999999998,27.94372042175228,41.7751,1
1630022400,74.89,88.888,72.509,87.954,29597717,79.85323940445942,11.205032191200496,9.935060327013082,1.2699718641874131,92.93440887062016,61.04894999999998,29.163491129379796,42.87162,1
1630108800,87.954,97.88,85.539,96.225,22576596,82.80684147527424,12.386185362112776,10.42528533403302,1.960900028079756,97.45326683128836,63.97579999999998,30.498333168711603,44.12962,-1
1630195200,96.232,97.907,90.36,94.239,14586510,79.78230219633461,13.012009808131085,10.942630228852632,2.0693795792784506,100.59262580801123,66.75374999999998,32.91487419198872,45.38063999999999,1
1630281600,94.242,116.6,93.623,110.318,36849853,84.66569433565934,14.636698364890364,11.68144385606018,2.955254508830185,106.84361421621516,70.23584999999999,33.62808578378479,46.94353999999999,-1
1630368000,110.323,130.44,103.232,108.341,55980003,82.0417352794853,15.585093121725803,12.462173709193303,3.1229194125325,111.28805943639676,73.57039999999998,35.85274056360319,48.49534,1
1630454400,108.349,119.78,106.1,110.894,27088669,82.78375728561298,16.354187667716815,13.240576500898008,3.113611166818808,115.03229330463724,77.05899999999998,39.08570669536272,50.13027999999999,1
1630540800,110.894,132.3,109.3,128.329,34037597,86.79618815834418,18.161208321496478,14.2247028650177,3.936505456478773,122.35525210031427,81.23044999999998,40.10564789968566,52.06976,1
1630627200,128.301,149.246,128.149,146.403,47135103,89.52234227209473,20.811800476776867,15.542122387369536,5.269678089407332,132.83054792189222,86.34354999999998,39.85655207810775,54.42638,-1
1630713600,146.418,151.182,136.038,139.155,24913602,82.19347264090682,22.073115692717053,16.84832104843904,5.224794644278013,139.92525762795538,90.62304999999998,41.32084237204458,56.68429999999999,1
1630800000,139.167,145.208,135.0,142.14,16348825,82.81736013696181,23.04789979987568,18.088236798726367,4.959663001149313,146.9217773862652,94.62364999999996,42.32552261373475,58.9913,1
1630886400,142.14,166.274,135.721,164.272,30920025,86.57356163970896,25.31448108269369,19.533485655519836,5.780995427173856,158.10937249465243,99.62634999999996,41.14332750534752,61.7435,1
1630972800,164.272,195.522,130.0,173.644,97823014,87.79071557423579,27.54943244578253,21.13667501357237,6.412757432210157,170.01592858100872,104.66919999999998,39.32247141899123,64.72616,1
1631059200,173.651,198.094,146.717,191.215,55091661,89.67969085187787,30.38818428357824,22.986976867573546,7.401207416004695,184.24756579987624,110.58629999999998,36.92503420012372,68.08113999999999,-1
1631145600,191.207,216.39,180.8,188.127,45072725,87.12839243045437,32.01963732705262,24.79350895946936,7.226128367583261,195.46734889689387,116.05409999999998,36.64085110310609,71.31017999999999,-1
1631232000,188.091,198.0,168.12,179.756,33750655,80.44707437595457,32.265173046845334,26.287841776944557,5.97733126990078,202.89838832121148,121.34669999999996,39.79501167878847,74.35172,-1
1631318400,179.782,193.544,175.218,179.243,23818238,80.04199043032042,32.048926980622014,27.440058817680047,4.608868162941967,208.7450138479876,126.66854999999998,44.59208615201236,77.36619999999999,-1
1631404800,179.252,181.777,169.939,174.507,13396200,76.22591931437013,31.13647291756249,28.17934163765653,2.9571312799059517,212.70816654154595,131.60879999999997,50.509433458453984,80.28392,-1
1631491200,174.507,175.0,150.2,169.656,30783504,72.41748656180826,29.67978129644675,28.479429569414577,1.2003517270321709,214.1659185294635,136.56604999999996,58.9661814705364,83.11239999999998,-1
1631577600,169.639,171.965,142.31,158.806,28665295,64.63857968333065,27.33474049589799,28.25049175471126,-0.9157512588132696,213.10139366996208,140.90495,68.70850633003789,85.72491999999998,1
1631664000,158.807,166.625,153.806,158.991,22575532,64.70819033941342,25.200708637964937,27.640535131361997,-2.4398264933970566,210.95147938197147,145.11075,79.27002061802852,88.34269999999998,-1
1631750400,158.997,163.386,147.51,152.365,18045021,60.141665112952765,22.71298899271295,26.655025903632183,-3.942036910919235,208.7519909166056,148.3313,87.91060908339438,90.83249999999998,-1
1631836800,152.366,153.798,134.0,147.626,29958684,57.0411433137821,20.12704352714272,25.349429428334293,-5.222385901191576,206.41103791580468,150.90134999999998,95.39166208419527,93.16002,1
1631923200,147.64,171.48,144.22,169.228,28468398,65.71728261117835,19.594886327312565,24.19852080812995,-4.603634480817384,204.14969685477868,154.65079999999998,105.15190314522128,95.89757999999998,-1
1632009600,169.248,170.978,150.582,152.973,19231360,56.47447891203677,17.657955343658585,22.890407715235675,-5.232452371577089,201.9435972872872,156.78355,111.62350271271276,98.22262,-1
1632096000,152.965,153.577,130.05,132.834,38102780,47.55125610102889,14.332656648845273,21.178857501957594,-6.846200853112322,198.9814944665182,158.0082,117.0349055334818,100.19602,-1
1632182400,132.831,144.695,115.576,124.248,40874467,44.33497748796481,10.879107453206956,19.118907492207462,-8.23980003900051,196.89929883840816,158.67589999999998,120.4525011615918,102.0171,1
1632268800,124.221,151.455,122.099,147.952,32161808,53.65487550395414,9.94027423778428,17.283180841322828,-7.342906603538548,195.65692688576223,159.65704999999997,123.65717311423768,104.29341999999998,1
1632355200,147.979,152.401,143.01,149.897,22462789,54.33054950418593,9.246598365441344,15.67586434614653,-6.429265980705187,195.6058579881804,159.83175,124.05764201181964,106.57594,-1
1632441600,149.896,151.36,128.1,139.147,25738781,49.99234330541034,7.740195919982426,14.08873066091371,-6.348534740931283,195.60638291556867,159.83135,124.0563170844313,108.6109,-1
1632528000,139.158,144.199,133.316,136.079,12790601,48.7948538740303,6.227017982144474,12.516388125159862,-6.289370143015388,195.99367640063517,159.5283,123.06292359936486,110.54156,-1
1632614400,136.066,140.778,124.602,135.619,17706370,48.60685602256364,4.933821387175755,10.99987477756304,-6.066053390387285,195.9287587714189,158.09564999999998,120.26254122858106,112.46416,1
1632700800,135.631,149.0,133.643,136.308,19093401,48.92427978649012,3.919370249953232,9.583773872041078,-5.664403622087846,194.49103043068123,156.22885,117.96666956931875,114.43656,-1
1632787200,136.303,139.333,128.06,132.158,15091810,47.03970908116992,2.748853031332118,8.216789703899286,-5.467936672567168,189.3341777742583,153.27599999999998,117.21782222574166,116.30612,1
1632873600,132.118,140.176,131.074,135.265,13427558,48.63497589601104,2.0483070277819024,6.9830931686758095,-4.934786140893907,183.7117309642289,150.63289999999998,117.554069035771,118.1979,1
1632960000,135.27,142.878,133.995,141.358,12301395,51.70711401305374,1.9621549506097156,5.978905525062591,-4.016750574452876,179.1603111653561,148.713,118.2656888346439,120.19205999999998,1
1633046400,141.375,164.922,138.05,161.597,21101520,60.218446156079175,3.4868032667784234,5.480485073405758,-1.9936818066273343,175.592332791319,147.83069999999998,120.06906720868096,122.60156,1
1633132800,161.599,175.0,156.128,168.889,17040604,62.76475395290454,5.223290656747878,5.429046190074182,-0.2057555333263039,174.32213720540742,147.54979999999998,120.77746279459254,125.08134,1
1633219200,168.936,178.0,165.528,173.045,15838264,64.1722969978444,6.855794558783799,5.714395863816105,1.1413986949676935,175.0854228261377,147.71924999999996,120.35307717386225,127.65942,-1
1633305600,173.046,173.12,162.1,167.244,15014407,60.72193193384906,7.593935284780201,6.090303748008925,1.5036315367712767,176.4228646600064,148.14114999999998,119.85943533999357,129.933,-1
1633392000,167.244,170.251,160.15,164.745,10503029,59.24414781898408,7.886359667999244,6.449514932006989,1.4368447359922554,177.25796751875194,148.42884999999998,119.599732481248,131.98534,-1
1633478400,164.748,165.625,150.105,154.005,14090893,53.24652200181192,7.16884190934752,6.593380327475095,0.5754615818724256,177.39356378021853,148.51084999999998,119.62813621978144,133.78108,1
1633564800,154.007,161.595,150.495,154.38,11531787,53.42382228340303,6.554902447049472,6.58568475138997,-0.0307823043404988,177.8397173202377,148.84855,119.85738267976228,135.41294,1
1633651200,154.378,169.0,152.408,158.932,12295622,55.62371794860451,6.362318509955003,6.541011503102977,-0.1786929931479743,176.20306112801353,148.33374999999998,120.46443887198645,137.13412,-1
1633737600,158.917,161.618,154.115,156.943,6273299,54.41432155130663,5.980261938043896,6.428861590091161,-0.4485996520472657,176.5868432558291,148.53224999999998,120.47765674417084,138.69755999999998,-1
1633824000,156.939,158.705,145.3,147.62,7684346,49.03284632544698,4.869063633121584,6.116901998697246,-1.247838365575662,176.3963241776777,149.27155,122.14677582232228,140.17188,-1
1633910400,147.606,154.28,140.274,144.888,9430022,47.54883338906589,3.7250414439873225,5.638529887755261,-1.913488443767939,175.00376800288444,150.30354999999997,125.60333199711552,141.61352,1
1633996800,144.883,153.428,137.696,152.328,14130548,51.82495126813045,3.379781421799663,5.186780194564141,-1.8069987727644783,175.21289470257852,150.52234999999996,125.8318052974214,143.14604,-1
1634083200,152.327,155.6,144.283,148.08,8492150,49.35102392683039,2.7318907329426736,4.695802302239848,-1.9639115692971745,175.14394190686187,150.43149999999997,125.71905809313807,144.69742,1
1634169600,148.105,155.929,147.361,150.164,7588306,50.59697075056571,2.35939642420351,4.228521126632581,-1.8691247024290707,175.14921502858928,150.98234999999994,126.8154849714106,146.26013999999998,1
1634256000,150.158,165.4,146.659,163.236,16777010,57.63658424503749,3.0834490720665144,3.999506715719368,-0.9160576436528532,176.05244911812554,152.34019999999995,128.62795088187437,148.02736000000002,-1
1634342400,163.236,164.989,156.238,157.686,6178819,54.111111832488696,3.1728527241293705,3.834175917401368,-0.6613231932719978,175.96458556655506,153.44354999999996,130.92251443344486,149.422,1
1634428800,157.68,167.716,153.0,160.291,10181095,55.48737571491238,3.4145467224791446,3.750250078416924,-0.3357033559377789,175.90527979738198,154.64269999999996,133.38012020261797,150.70332,-1
1634515200,160.29,163.087,155.1,157.263,6130371,53.479600190213766,3.323446046286193,3.6648892719907775,-0.3414432257045843,174.500518021378,155.89794999999998,137.29538197862198,151.9638,-1
1634601600,157.262,159.639,153.231,155.941,4884889,52.58497137960102,3.108738154154537,3.5536590484235293,-0.4449208942689924,172.9516505224758,156.93174999999997,140.91184947752413,152.87626,1
1634688000,155.941,177.0,155.193,176.821,13674451,63.08783957638273,4.570733530357302,3.757073944810284,0.8136595855470179,175.27804346646556,158.70489999999995,142.13175653353434,154.24586,1
1634774400,176.841,194.719,176.804,190.647,32490784,68.12306778816279,6.767012146694441,4.359061585187115,2.4079505615073256,181.80495786133912,160.15739999999997,138.50984213866082,155.84092,1
1634860800,190.602,215.781,188.153,196.446,33878246,69.97318884648347,8.87322459941791,5.261894188033274,3.6113304113846354,188.1650680457552,161.53524999999996,134.9054319542447,157.20326,1
1634947200,196.453,206.0,192.2,197.88,13632571,70.4302268834584,10.536664844720718,6.316848319370763,4.219816525349955,193.44738862486088,162.777,132.1066113751391,158.2328,1
1635033600,197.856,204.958,185.5,202.386,12794447,71.87868352831379,12.079307032981063,7.469340062092823,4.60996697088824,199.720843173531,164.53409999999997,129.34735682646894,159.49742,1
1635120000,202.386,219.156,198.135,209.949,16854429,74.16605081447102,13.753590148763609,8.72619007942698,5.027400069336627,207.16962181469304,166.79429999999996,126.41897818530688,160.8536,-1
1635206400,209.95,214.442,195.7,199.998,10557212,66.50146359840741,14.11480238877826,9.803912541297237,4.310889847481024,211.48259176863905,169.09394999999998,126.7053082313609,161.56812,-1
1635292800,199.998,205.841,174.0,184.468,16500274,56.66019483391851,12.998090583789434,10.442748149795674,2.55534243399376,212.92701985046895,170.59834999999998,128.26968014953098,161.78459999999998,1
1635379200,184.473,201.55,181.658,195.5,9781386,61.06774194545861,12.85509312308548,10.925217144453637,1.929875978631845,215.7296574676289,172.42674999999997,129.12384253237104,161.8703,1
1635465600,195.5,205.3,194.569,200.529,6452764,62.91902659674152,12.997735076971736,11.339720730957255,1.658014346014479,218.94725419418043,174.60604999999998,130.26484580581953,162.11834,-1
1635552000,200.51,200.724,187.288,195.85,4417692,60.05756815466437,12.588115695236212,11.589399723813049,0.998715971423163,220.4628347129583,177.01754999999997,133.57226528704163,162.44021999999998,1
1635638400,195.864,205.335,185.47,202.668,6547663,62.7182352832321,12.667620559172915,11.805043890885022,0.862576668287895,222.08752912791996,179.90654999999998,137.72557087208003,162.90872,1
1635724800,202.681,211.814,197.556,204.144,8583667,63.28836517299143,12.703293936226771,11.984693899953372,0.7186000362733989,223.94323681775347,182.49735,141.0514631822465,163.50145999999998,1
1635811200,204.145,222.61,201.182,221.044,7410949,69.11265477568222,13.934624428947302,12.374680005752158,1.5599444231951445,227.67604638747335,186.14555,144.61505361252665,164.52921999999998,1
1635897600,221.027,246.29,215.871,243.25,14817905,74.77545128847932,16.511961716076513,13.202136347817028,3.309825368259485,235.87069811837844,190.79985,145.7290018816216,166.21810000000002,1
1635984000,243.25,250.52,233.854,246.995,10908397,75.58830877823222,18.64181900125095,14.290072878503812,4.351746122747139,244.39277404755865,194.9878,145.5828259524414,167.97817999999998,-1
1636070400,247.006,248.34,230.61,236.231,6067762,68.73248561643712,19.239401557997297,15.279938614402507,3.959462943594788,248.32227359119136,198.91505,149.50782640880865,169.6555,1
1636156800,236.199,260.064,234.937,258.336,8564814,73.95651479617999,21.251702403790038,16.474291372280014,4.77741103151002,256.28397451668746,203.8173,151.3506254833125,171.86969999999997,-1
1636243200,258.336,258.674,245.95,249.746,5111500,69.12342553591289,21.900864577516074,17.559606013327226,4.341258564188848,259.97444340218897,208.44145,156.908456597811,173.48005999999998,-1
1636329600,249.74,253.668,241.09,248.42,6143234,68.38055007473925,22.054107140093294,18.45850623868044,3.5956009014128547,261.4236795037208,213.0654,164.70712049627923,175.38899999999998,-1
1636416000,248.466,253.473,237.333,239.301,4426065,63.33914781651625,21.195398525131367,19.005884695970625,2.1895138291607417,262.8200307887858,216.1894,169.55876921121416,177.51833999999997,-1
1636502400,239.305,248.18,215.027,233.233,8205364,60.160702804753015,19.797021137054287,19.16411198418736,0.6329091528669295,263.96838865655087,218.3187,172.66901134344909,179.69803999999996,1
1636588800,233.25,246.651,229.571,233.469,5830031,60.24426184099144,18.494645449677023,19.03021867728529,-0.5355732276082676,265.1188251397071,220.16985,175.22087486029287,181.40838,-1
1636675200,233.486,239.41,221.115,228.572,6496969,57.54709421951879,16.872856572675744,18.59874625636338,-1.7258896836876367,265.5877283619224,221.70445,177.8211716380776,182.98187999999996,1
1636761600,228.543,241.998,225.081,241.568,4558176,62.36293658424962,16.446658944567332,18.16832879400417,-1.7216698494368394,267.4203946096154,223.66355,179.90670539038453,185.03029999999995,-1
1636848000,241.569,241.979,230.364,238.737,3444723,60.74634670467359,15.699482353376196,17.674559505878577,-1.9750771525023796,268.8544981256375,225.10295,181.35140187436247,187.08346,-1
1636934400,238.772,246.495,234.507,238.282,5124880,60.4750119209701,14.89887981209111,17.119423567121082,-2.220543755029972,269.54040347042496,227.01715,184.493896529575,189.13672,-1
1637020800,238.283,238.341,212.67,219.043,8013201,50.25365131067616,12.567104261943626,16.20895970608559,-3.641855444141964,266.7840934371238,228.7459,190.7077065628762,190.79142,0
1637107200,219.045,222.33,209.565,219.073,6549297,50.26776674199584,10.599392884911367,15.087046341850746,-4.487653456939379,265.12401479976774,229.92454999999995,194.72508520023217,192.52972,-1
1637193600,219.064,222.805,186.388,195.18,10150395,40.42864669578745,7.030953568035244,13.475827787087646,-6.4448742190524015,265.81416408380045,229.6571,193.5000359161995,193.72802,1
1637280000,195.204,219.481,189.13,215.369,8191835,49.43493854091548,5.765561469992292,11.933774523668577,-6.168213053676283,264.03618350256284,230.63305,197.22991649743707,195.20824,1
1637366400,215.368,221.243,206.056,217.695,4917871,50.36597698320681,4.894002857907452,10.52582019051635,-5.6318173326088985,262.8578974821684,231.3844,199.9109025178316,196.3302,1
1637452800,217.696,235.499,210.622,230.788,5496283,55.34971753473087,5.199841519574221,9.460624456327924,-4.260782936753703,261.6154801956069,232.7166,203.81771980439308,197.56818,-1
1637539200,230.732,232.12,211.61,215.61,9256535,49.18429983471276,4.169420624645625,8.402383689991463,-4.232963065345839,261.8749395439777,232.4449,203.01486045602223,198.41948,1
1637625600,215.613,226.168,210.692,221.918,5068459,51.59741194532864,3.817798320930677,7.485466616179306,-3.667668295248629,260.7107014161832,231.37829999999997,202.04589858381675,199.51296,-1
1637712000,221.917,222.56,200.341,205.779,5491484,45.62740331263477,2.211361492425482,6.430645591428542,-4.21928409900306,259.7426664679101,229.3175,198.89233353208985,200.33364,1
1637798400,205.844,216.554,202.012,210.181,5209052,47.4145919270485,1.2787131339962912,5.400259099942092,-4.121545965945801,259.36123676934886,228.015,196.66876323065105,201.45716,-1
1637884800,210.2,210.76,182.49,192.423,9086141,41.489952203041184,-0.8831590913712546,4.143575461679423,-5.0267345530506775,256.4782355048484,224.71934999999996,192.96046449515143,202.21802,1
1637971200,192.392,199.43,190.626,192.775,3797991,41.645604952080674,-2.538789363766085,2.8071024965903213,-5.345891860356407,254.35143295935035,221.8708,189.3901670406496,202.89488,1
1638057600,192.737,202.008,180.782,200.713,5452766,45.18691309304977,-3.17377274682454,1.610927447907349,-4.784700194731888,250.8030239001291,219.48545,188.1678760998708,203.77028,1
1638144000,200.708,212.7,199.646,204.275,4971235,46.74858152453915,-3.350950351821041,0.618551887961671,-3.969502239782712,248.3325581564721,217.73414999999997,187.13574184352777,204.90338,1
1638230400,204.278,218.4,199.595,208.617,7489004,48.66844172722107,-3.105206875942855,-0.1261998648192341,-2.979007011123621,246.4830885197077,216.50334999999995,186.52361148029215,206.17796,1
1638316800,208.617,232.637,207.977,229.812,8292978,56.84701506236088,-1.186516609930692,-0.3382632138415257,-0.8482533960891662,245.9263839118176,216.32049999999995,186.71461608818228,207.72764,1
1638403200,229.812,243.161,220.085,233.677,10528719,58.1562701031395,0.6385713946079932,-0.1428962921516219,0.7814676867596151,246.68351511051665,216.57575,186.4679848894833,209.43958,-1
1638489600,233.677,239.473,202.705,211.607,11931110,49.01192351395617,0.3006366814162504,-0.0541896974380474,0.3548263788542979,242.9616754705108,215.0777,187.19372452948912,210.66844,-1
1638576000,211.572,212.658,166.0,200.583,17096714,45.18969134597663,-0.8469604492202052,-0.212743847794479,-0.6342166014257262,239.4953790324105,213.16999999999996,186.84462096758932,211.41538,-1
1638662400,200.586,204.39,181.205,196.317,8812597,43.767260981030056,-2.076730731636559,-0.585541224562895,-1.4911895070736638,235.69079104448417,211.07175,186.4527089555158,212.188,-1
1638748800,196.318,197.486,176.2,193.518,10091002,42.81500358353119,-3.239841571345835,-1.1164012939194832,-2.123440277426352,235.2611747053765,209.79549999999995,184.3298252946234,212.85254,-1
1638835200,193.526,204.0,187.746,190.155,5315891,41.64266737523745,-4.3824629805614,-1.7696136312478663,-2.612849349313533,234.80850261821237,208.34959999999995,181.8906973817876,213.51038,1
1638921600,190.155,196.243,183.289,194.539,5026718,43.80289013045583,-4.878015788572895,-2.3912940627128725,-2.486721725860023,234.84165753616344,208.31755,181.79344246383653,214.28234,-1
1639008000,194.566,196.6,178.413,181.04,4992774,39.01395634461552,-6.287522794410137,-3.1705398090523254,-3.1169829853578115,235.4214371867844,206.6011,177.78076281321563,214.36672,-1
1639094400,181.036,184.604,167.098,167.229,5926116,34.8195764647141,-8.421916912437496,-4.220815229729359,-4.201101682708137,237.10144595619212,204.0778,171.05415404380784,213.89836,1
1639180800,167.265,173.7,161.211,172.09,5043651,37.37171060198724,-9.61041467542259,-5.298735118868005,-4.3116795565545845,234.58035733694385,201.1429,167.70544266305615,213.41124,1
1639267200,172.076,176.797,167.658,172.799,3285964,37.754534757670285,-10.375495091716658,-6.314087113437735,-4.061407978278923,233.9101094942724,199.00235,164.09459050572764,212.90962,-1
1639353600,172.809,172.848,147.9,155.19,7184799,32.44927216042471,-12.261384362696704,-7.503546563289529,-4.757837799407174,233.7829332566789,195.66595,157.54896674332113,211.9657,1
1639440000,155.2,163.35,149.48,161.16,6496404,35.745849504257464,-13.122962744658878,-8.627429799563398,-4.49553294509548,234.06347796804545,193.435,152.80652203195456,210.98992,1
1639526400,161.16,182.58,156.7,178.43,9459699,44.22539254555124,-12.27077529184112,-9.356098898018942,-2.9146763938221767,232.2149649568304,191.84745,151.47993504316963,210.55856,-1
1639612800,178.44,188.96,174.33,176.92,7320275,43.68258128357122,-11.583725004968612,-9.801624119408876,-1.7821008855597371,231.95790058064404,191.0723,150.18669941935593,210.4076,-1
1639699200,176.93,182.48,168.04,175.51,7274360,43.15000133011576,-11.025908113487644,-10.04648091822463,-0.9794271952630158,231.6398203451184,190.20905,148.7782796548816,210.0078,1
1639785600,175.5,184.18,171.01,182.68,3735718,46.708134291375146,-9.891254900920105,-10.015435714763724,0.1241808138436209,230.56909611346637,189.3074,148.0457038865336,209.65082,-1
1639872000,182.66,189.4,178.0,179.86,4250865,45.50188860594518,-9.114517997615934,-9.835252171334163,0.7207341737182311,228.9475299135549,188.08665,147.22577008644518,209.33102,-1
1639958400,179.86,181.15,168.41,173.91,4745455,42.979800857649145,-8.876738167419035,-9.643549370551138,0.7668112031321037,226.51922471164045,186.3513,146.1833752883595,208.75586,1
1640044800,173.9,182.41,170.2,179.56,4191339,46.03846125725378,-8.138571768633227,-9.342553850167556,1.2039820815343294,218.7624369541121,183.8387,148.91496304588787,208.26418,-1
1640131200,179.58,187.48,177.01,178.37,4253630,45.485041923911226,-7.562417789315191,-8.986526637997084,1.4241088486818931,207.49850594864225,181.07334999999995,154.64819405135768,207.4107,1
1640217600,178.36,193.51,175.58,190.11,5238315,51.65889032826541,-6.088309483133656,-8.406883207024398,2.318573723890742,202.87947701148343,179.99849999999998,157.11752298851653,206.3479,1
1640304000,190.14,197.59,183.0,190.36,5470451,51.78411417024449,-4.8440558588246745,-7.694317737384454,2.8502618785597797,200.91681149836825,179.48734999999996,158.0578885016317,205.2152,1
1640390400,190.38,195.26,189.2,193.0,2968173,53.16386313464313,-3.6034120693082334,-6.8761366037692095,3.272724534460975,200.273414313496,179.32149999999996,158.3695856865039,204.35058,1
1640476800,193.02,200.65,190.1,197.8,4201822,55.648918858377705,-2.207427196390114,-5.942394722293391,3.7349675259032766,201.1407435579588,179.5356,157.93045644204116,203.13986,-1
1640563200,197.82,204.81,194.66,195.71,3894081,54.29800192388685,-1.2552746355979707,-5.004970704954307,3.749696069356336,202.08982996677315,179.81334999999996,157.53687003322676,202.05914,-1
1640649600,195.7,195.71,176.15,177.2,6545712,44.0896929782159,-1.971562234571678,-4.398289010877781,2.4267267763061025,200.188624849578,178.94639999999998,157.70417515042195,200.63474,-1
1640736000,177.21,180.59,170.0,170.66,4932124,41.14624618527792,-3.031997678387881,-4.125030744379801,1.0930330659919196,199.94508866212252,178.42739999999998,156.9097113378774,199.26192,1
1640822400,170.66,175.69,168.01,172.48,3353923,42.30067763843615,-3.683085303276499,-4.036641656159141,0.3535563528826415,199.77854113810264,178.68994999999998,157.60135886189732,198.04686,-1
1640908800,172.49,177.69,167.57,169.98,3344135,41.10786506345144,-4.35065440763907,-4.099444206455127,-0.2512102011839427,199.82462262147348,178.58445,157.34427737852653,196.77708,1
1640995200,170.01,179.19,169.9,179.05,2350921,46.95231062731264,-4.100565763961441,-4.09966851795639,-0.0008972460050511,199.97075723500703,178.897,157.82324276499293,195.78664,-1
1641081600,179.06,179.65,174.31,176.29,2140956,45.47343959197621,-4.078068213912445,-4.095348457147601,0.0172802432351559,198.0794946972837,179.95199999999997,161.8245053027162,194.48108,-1
1641168000,176.27,176.44,166.66,170.18,3004706,42.29727817084,-4.501375623829489,-4.176553890483978,-0.3248217333455105,197.0241613312675,180.403,163.7818386687325,193.10994,-1
1641254400,170.2,173.9,166.38,167.83,3584257,41.10800266993525,-4.969193388022831,-4.335081789991749,-0.6341115980310814,197.3651960885432,179.873,162.38080391145678,191.7009,-1
1641340800,167.87,171.4,144.5,154.38,5614227,35.03609866112441,-6.352022765803667,-4.738469985154133,-1.613552780649535,199.4614767263509,178.746,158.03052327364912,190.40764,-1
1641427200,154.41,154.76,146.22,150.26,4758356,33.40825773295609,-7.691709340808018,-5.32911785628491,-2.362591484523108,201.6278875673005,177.4835,153.3391124326995,189.03138,-1
1641513600,150.28,150.74,132.98,136.43,9351795,28.60393993290945,-9.756914385716726,-6.214677162171273,-3.5422372235454533,205.05808878429008,175.171,145.2839112157099,187.85637999999997,1
1641600000,136.43,147.98,132.89,142.15,9777575,32.90175378499984,-10.807466322488892,-7.133234994234797,-3.674231328254096,206.34147644904775,173.2855,140.22952355095225,186.39199999999997,-1
1641686400,142.12,145.67,137.8,140.77,5673791,32.39508951331106,-11.617471784945849,-8.030082352377008,-3.587389432568841,207.5880401945018,171.62850000000003,135.66895980549828,184.85349999999997,-1
1641772800,140.74,143.75,129.45,135.73,7333769,30.54506123895787,-12.521749890461166,-8.928415859993839,-3.593334030467327,208.4118196147201,169.43700000000004,130.46218038528002,182.95234,1
1641859200,135.74,143.4,133.57,140.13,4524325,34.08418408132694,-12.736534732212933,-9.690039634437657,-3.0464950977752743,208.2709683895225,167.52500000000003,126.7790316104776,181.44273999999996,1
1641945600,140.14,153.3,138.17,151.48,6439328,42.257791316939375,-11.854254654016016,-10.122882638353328,-1.7313720156626893,205.52823589495765,165.5935,125.65876410504237,180.03397999999993,-1
