time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average
1567900800,10000,10412.65,10000,10391.63,3096.291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1567987200,10316.62,10475.54,10077.22,10307,14824.373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568073600,10307,10382.97,9940.87,10102.02,9068.955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568160000,10094.27,10293.11,9884.31,10159.55,10897.922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568246400,10163.06,10450.13,10042.12,10415.13,15609.634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568332800,10414.96,10440.55,10153.51,10341.34,19252.721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568419200,10343.01,10419.97,10222.77,10332.25,20656.624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568505600,10333.47,10359.2,10024.81,10302.22,20536.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568592000,10302,10353.81,10080.7,10249.27,20185.637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568678400,10257.3,10270.63,10136.77,10186.52,22519.607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568764800,10183.87,10256.65,10097.92,10155.16,20832.895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568851200,10154.7,10331.62,9530.02,10245.3,26228.754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1568937600,10247.7,10279.3,10070.5,10166.35,23265.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1569024000,10166.56,10175.3,9912.63,9983.33,23642.387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1569110400,9992.7,10089.52,9857,10023.04,23916.354,35.309403671553056,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1569196800,10027.69,10046.91,9620,9701.96,31927.062,27.680009613651364,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1569283200,9701.1,9792.83,7761.75,8495.83,74464.44,14.769696365729175,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1569369600,8493.32,8725.24,8200,8430.07,48222.102,14.376000379691334,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1569456000,8428.15,8464.4,7700.67,8060.15,60065.945,12.37730660341127,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1569542400,8061.98,8260,7851.94,8176.52,40034.653,16.318740940440364,NaN,NaN,NaN,11371.692115922215,9811.232,8250.771884077785,NaN
1569628800,8178.26,8311,8001.14,8195.38,33820.919,16.970601829414605,NaN,NaN,NaN,11387.131160474284,9701.4195,8015.707839525716,NaN
1569715200,8199,8226.35,7888.98,8041.96,35966.056,15.8864770016351,NaN,NaN,NaN,11395.855348682675,9588.1675,7780.479651317325,NaN
1569801600,8042.08,8331.89,7709.01,8285.84,54412.52,24.17837628416838,NaN,NaN,NaN,11373.831991806093,9497.3585,7620.885008193906,NaN
1569888000,8285.31,8499,8171,8290,39212.804,24.315432065133905,NaN,NaN,NaN,11324.829720397267,9403.881000000001,7482.9322796027345,NaN
1569974400,8290,8365.92,8149.35,8352.14,30329.179,26.454013811317992,NaN,NaN,NaN,11214.939332815193,9300.7315,7386.523667184808,NaN
1570060800,8353.4,8386,8020,8220.27,33430.23,24.849318988861896,-848.2796566248944,NaN,NaN,11101.536266443494,9194.678000000002,7287.81973355651,NaN
1570147200,8219.95,8227.42,7979.95,8130.56,28421.111,23.791987579338965,-822.7541385554941,NaN,NaN,10970.141025863757,9084.5935,7199.045974136245,NaN
1570233600,8130,8175,8010,8122.14,30262.006,23.690100418041553,-794.0510786600316,NaN,NaN,10818.549747389765,8975.5895,7132.629252610234,NaN
1570320000,8122.01,8148.43,7760,7852.79,41909.039,20.644440383332935,-784.0005208654657,NaN,NaN,10663.182067861113,8855.765500000001,7048.348932138889,NaN
1570406400,7851.01,8330,7764.42,8186.88,62760.299,32.27486526426685,-740.5406192216851,NaN,NaN,10476.849769221175,8755.783500000001,7034.717230778828,NaN
1570492800,8188.55,8322.01,8103.88,8167.62,44715.165,31.983842906245926,-699.5880396520934,NaN,NaN,10268.889769163097,8656.406500000001,7043.923230836905,NaN
1570579200,8168.33,8700,8113,8559.77,65453.643,43.21179775757472,-628.2475509334436,NaN,NaN,10010.407925604046,8572.130000000001,7133.852074395955,NaN
1570665600,8559.77,8640.89,8419.34,8556.02,44285.668,43.138461802213364,-565.493634690245,NaN,NaN,9730.34518560866,8491.613500000001,7252.881814391342,NaN
1570752000,8557,8788,8210,8255.58,69157.964,37.62856522408125,-533.849812736853,-712.9783391044673,179.1285263676143,9439.974146969082,8405.226,7370.4778530309195,NaN
1570838400,8255.54,8397.45,8248.34,8300.22,37761.514,38.877757210230065,-499.41286034901896,-670.2652433533776,170.85238300435867,9040.031228521866,8319.085000000001,7598.138771478136,NaN
1570924800,8300.31,8456,8137.3,8274.66,43820.913,38.403476628121716,-468.780001807565,-629.9681950442151,161.18819323665014,8590.236677725185,8247.720000000001,7905.203322274819,NaN
1571011200,8274.33,8381.77,8205.02,8346.05,61999.821,40.583699852563484,-433.7427479439448,-590.723105624161,156.98035768021623,8566.904196629092,8240.231000000002,7913.557803370912,NaN
1571097600,8346.31,8408.62,8080,8160.01,86246.749,36.916620326193744,-416.1897684445976,-555.8164381882483,139.62666974365072,8543.05910176508,8226.728000000001,7910.396898234922,NaN
1571184000,8160.55,8184,7900.24,7992.21,70434.452,33.93793633900057,-411.08028572066905,-526.8692076947325,115.78892197406344,8548.091373130568,8223.331000000002,7898.570626869436,NaN
1571270400,7994.76,8124.63,7930,8069.2,58354.602,36.47075017138753,-396.25080169798275,-500.74552649538253,104.49472479739978,8549.125298375284,8217.965,7886.804701624716,NaN
1571356800,8069.41,8117.3,7812,7943.94,75251.352,34.17501088702306,-390.1088321451871,-478.61818762534347,88.50935548015639,8557.459536558144,8205.393,7853.326463441855,NaN
1571443200,7945.57,8108.54,7852.12,7947.13,78024.395,34.28845514163375,-380.5965901064419,-459.0138681215632,78.41727801512127,8563.775177568525,8200.651500000002,7837.527822431479,NaN
1571529600,7947.78,8300.5,7871.17,8218.23,78663.915,43.24106156034105,-347.180484918179,-436.64719148088636,89.46670656270737,8558.412909387534,8197.270999999999,7836.129090612462,NaN
1571616000,8218.23,8334.57,8150,8201.74,59928.516,42.85857047514715,-318.358744557936,-412.9895020962963,94.63075753836029,8551.508026270734,8192.858,7834.207973729265,NaN
1571702400,8201,8290,8000,8020.89,69506.88,38.804514294268856,-306.5763696938384,-391.70687561580473,85.13050592196635,8534.587312938824,8176.2955,7818.003687061176,NaN
1571788800,8020.68,8047.78,7172.76,7465,108484.139,29.55144466609194,-338.1959179377063,-381.00468408018503,42.8087661424787,8611.2583498305,8138.531999999999,7665.805650169498,NaN
1571875200,7465.18,7495.81,7337.44,7411.35,66719.534,28.836758193068718,-363.39475581608986,-377.482698427366,14.087942611276162,8671.819770310081,8102.5715,7533.323229689919,NaN
1571961600,7410.07,8800,7359,8650,165118.926,55.55943584413032,-280.1864976773186,-358.02345827735655,77.83696060003797,8746.310625555983,8128.9645,7511.618374444017,NaN
1572048000,8650,10408.48,8626.89,9232.22,248161.161,62.657649895806856,-165.3569336349501,-319.49015334887525,154.13321971392514,8966.225031716629,8197.936,7429.646968283371,NaN
1572134400,9234.75,9803.83,9066.07,9533.32,163544.019,65.70813528261523,-49.48696826118612,-265.4895163313374,216.0025480701513,9228.982373451252,8265.258,7301.533626548748,8864.155200000001
1572220800,9534.37,9930.13,9156.03,9217.36,155599.975,60.15492024709555,16.6535113708087,-209.0609107909082,225.7144221617169,9365.188619093675,8317.744999999999,7270.301380906324,8840.6698
1572307200,9215.78,9569.1,9070,9415.02,124703.014,62.30137729007302,84.0509411523326,-150.43854040226003,234.48948155459263,9508.945950486133,8360.5075,7212.069049513866,8822.8302
1572393600,9415.02,9418.65,8975.72,9165.3,98464.858,58.04690419023829,115.97666601076526,-97.15549911965496,213.13216513042022,9589.759145686663,8390.9715,7192.183854313336,8804.0958
1572480000,9163.4,9438.64,8933,9150,98836.044,57.786530234871606,138.44751407921467,-50.034896479881034,188.4824105590957,9676.921982889815,8435.692500000001,7194.463017110187,8783.9048
1572566400,9149.88,9280,9050.27,9231.01,87256.949,58.83929931682374,160.93746610914968,-7.840423962074887,168.77789007122456,9768.63098727572,8482.232,7195.833012724282,8760.2224
1572652800,9231.7,9375,9194.98,9287.8,56602.055,59.599944213596764,181.25401010856694,29.978462852053482,151.27554725651345,9861.696194951948,8532.889,7204.08180504805,8739.151600000001
1572739200,9288.96,9366.69,9073,9197.88,75612.722,57.7792370031119,187.93285215815376,61.56934071327353,126.36351144488023,9931.921896264132,8575.4805,7219.039103735868,8716.4642
1572825600,9197.86,9550,9126.01,9395.46,90433.357,60.625534534589065,206.78524576215386,90.6125217230496,116.17272403910427,10024.559751689789,8637.252999999999,7249.946248310209,8698.329
1572912000,9395.47,9457.13,9164.33,9313.2,113738.226,58.84681454792205,212.63706131215804,115.01742964087128,97.61963167128675,10087.25865988188,8703.3025,7319.34634011812,8679.6076
1572998400,9313.1,9450,9259.48,9343.6,73767.911,59.32180322715129,217.22367393609602,135.45867849991623,81.76499543617979,10145.671360469914,8767.0225,7388.373639530084,8662.7492
1573084800,9344.29,9381.93,9091.2,9219.64,77389.569,56.4601657324698,208.45314338293065,150.05757147651912,58.39557190641153,10168.670772339508,8830.807499999999,7492.94422766049,8644.0388
1573171200,9221.63,9259.3,8669.85,8775.03,151851.16,47.59229654958679,163.738646301299,152.7937864414751,10.944859859823907,10147.925429352228,8872.2025,7596.479570647771,8614.633399999999
1573257600,8775.6,8878,8727,8811.15,66846.392,48.302688910501566,129.72132070969383,148.17929329511884,-18.45797258542501,10142.47855227624,8901.8485,7661.21844772376,8587.5294
1573344000,8811.3,9187,8760,9041.31,91099.197,52.70225994788019,119.95160612128893,142.53375586035287,-22.582149739063937,10142.982397938058,8943.827,7744.671602061941,8568.689
1573430400,9041.31,9072.91,8611.11,8728.93,113373.762,46.87192835138992,86.01109918027214,131.22922452433673,-45.21812534406459,10106.985208103486,8979.229,7851.472791896513,8542.8068
1573516800,8729.89,8889.06,8552.12,8817,107520.546,48.59844101131463,65.46487751217865,118.07635512190511,-52.611477609726464,9941.390781944618,9046.829,8152.267218055382,8525.1076
1573603200,8817.94,8838,8712,8774.76,58585.811,47.79617307401054,45.25179925356133,103.51144394823635,-58.25964469467502,9626.368163196212,9114.999499999998,8603.630836803784,8530.6862
1573689600,8774.78,8798.06,8581.39,8642.25,87099.995,45.27135539126926,18.329053617853788,86.47496588215984,-68.14591226430605,9627.399304858583,9114.611999999997,8601.824695141411,8534.9298
1573776000,8642.47,8780,8380,8473.27,145602.497,42.209278040472654,-16.453029756195974,65.88936675448868,-82.34239651068465,9656.913026804696,9076.664499999999,8496.415973195302,8543.1922
1573862400,8473.3,8540.54,8435,8491.06,48657.04,42.649081220790514,-42.09730556485374,44.29203229062019,-86.38933785547394,9618.441195760986,9024.551499999998,8430.66180423901,8549.483
1573948800,8491.18,8631,8355.78,8504.04,72152.266,42.989987350855536,-60.67379167631043,23.298867497234063,-83.97265917354449,9616.872870333897,8988.8855,8360.898129666104,8555.6562
1574035200,8504.13,8504.71,8050,8183.26,123477.142,37.11786970767892,-100.12586721461594,-1.3860794451359375,-98.73978776948,9614.817810358143,8927.297499999999,8239.777189641854,8558.4822
1574121600,8183.3,8212.87,8000,8131.7,110854.03,36.26053202778563,-134.0076259159723,-27.91038873930321,-106.0972371766691,9635.398340739654,8875.617499999998,8115.836659260343,8555.3994
