time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average
1644105600,3012.4,3086.15,2935.6,3052.6,96780.89,55.69303580159351,-88.15766624131402,-181.44438634080728,93.28672009949327,3198.897870144498,2709.1649999999977,2219.4321298554974,3256.3649999999993
1644192000,3052.6,3183.6,2991.15,3138,133742.32,58.61389495487724,-55.90549940663959,-156.33660895397375,100.43110954733416,3193.8133176781357,2708.0624999999973,2222.311682321859,3240.664999999999
1644278400,3138,3235,3023,3114.05,155709.88,57.46967454746382,-31.91014932925509,-131.45131702903,99.54116769977492,3200.2010128858074,2709.5849999999978,2218.968987114188,3224.0659999999993
1644364800,3114.05,3264.8,3052.5,3240,130239.01,61.70361043414897,-2.6994317549024345,-105.70093997420449,103.00150821930205,3249.985323907505,2721.4874999999975,2192.98967609249,3208.516999999999
1644451200,3240,3288,3054.4,3068.9,233328.88,53.85948879986558,6.568217988592096,-83.24710838164518,89.81532637023727,3290.786932548687,2746.5774999999976,2202.368067451308,3190.266999999999
1644537600,3068.9,3136.1,2874.3,2926.7,186697.65,48.357361777593376,2.410755901716584,-66.11553552497283,68.52629142668941,3299.0956693304906,2772.3749999999977,2245.654330669505,3166.588999999999
1644624000,2926.7,2984,2850,2916.15,146295.52,47.96585603961851,-1.7155834073937513,-53.235545101457014,51.51996169406326,3310.1737986266735,2791.1849999999977,2272.196201373322,3144.066999999999
1644710400,2916.15,2952.45,2830,2870.25,102298.5,46.21285084736658,-8.590457983962551,-44.30652767795812,35.71606969399557,3306.5671028550537,2812.7849999999976,2319.0028971449415,3119.5559999999987
1644796800,2870.25,2968.9,2825.3,2927.45,145000.35,48.72764418911971,-9.31589580909258,-37.30840130418501,27.99250549509243,3304.056401769337,2836.369999999998,2368.6835982306593,3096.863999999999
1644883200,2927.45,3195.25,2910.6,3183.75,151432.67,58.16589507818911,10.667489322889196,-27.71322317877017,38.38071250165937,3330.085520135764,2872.5424999999977,2414.9994798642315,3079.8059999999987
1644969600,3183.75,3183.85,3040.95,3121.1,142020.5,55.477563833813896,21.204700018055973,-17.92963853940494,39.134338557460914,3327.3516602849036,2907.477499999998,2487.6033397150927,3066.381999999999
1645056000,3121.1,3158.95,2849.95,2891,241572.38,46.90328084553211,10.86314486449055,-12.171081858625843,23.034226723116394,3310.345953076144,2924.869999999998,2539.3940469238523,3051.661999999999
1645142400,2891,2942.5,2749.75,2779.65,192064.28,43.407058278516764,-6.245630767100465,-10.985991640320767,4.740360873220302,3296.159617805147,2933.9099999999976,2571.6603821948484,3033.0759999999987
1645228800,2779.65,2829.6,2693.65,2761.2,120928.14,42.837276529841326,-21.050561751770147,-12.998905662610643,-8.051656089159504,3280.7397265260197,2941.904999999998,2603.070273473976,3014.7509999999984
1645315200,2761.2,2762,2571,2619.6,210056.13,38.644624345579636,-43.705700708399945,-19.140264671768502,-24.565436036631443,3288.328582473587,2938.677499999998,2589.0264175264087,2991.874999999998
1645401600,2619.6,2760.7,2556.3,2567.55,370409.75,37.203207695699824,-65.10951954099164,-28.33411564561313,-36.77540389537851,3308.1188753926044,2927.719999999998,2547.3211246073915,2966.7019999999984
1645488000,2567.55,2672.95,2490.75,2635.8,285056.17,40.34525035400931,-75.69245999910754,-37.805784516312016,-37.886675482795525,3311.750563287219,2925.7349999999983,2539.7194367127777,2944.178999999998
1645574400,2635.8,2749.95,2573.9,2576.95,225291.36,38.55393589095494,-87.81593232385285,-47.80781407782018,-40.008118246032666,3322.987224775817,2919.849999999998,2516.712775224179,2919.9979999999982
1645660800,2576.95,2741.15,2300.45,2594.05,520515.95,39.39594239572186,-94.94952537231302,-57.23615633671875,-37.71336903559427,3325.3610478993664,2899.8574999999983,2474.35395210063,2901.114999999999
1645747200,2594.05,2836.15,2571.55,2766.75,245939.42,47.25678162712042,-85.67983872512559,-62.92489281440012,-22.754945910725475,3313.5564414971013,2887.5749999999985,2461.5935585028956,2888.3059999999987
