time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average,Bids Volume,Asks Volume,ATR,ADX,DI+,DI-
1600545600,3.0147,3.073,2.9616,3.0193,634061,49.97770148411679,0.01511205040304553,-0.014003246959079778,0.029115297362125307,3.3131950685911717,2.859055,2.4049149314088285,NaN,NaN,NaN,0.21105582638795478,29.815612383998413,14.959401549900537,17.446427427456605
1600560000,3.0159,3.0173,2.8473,2.9114,727649,43.778764705058265,0.007472566201549569,-0.009708084326953907,0.017180650528503476,3.3067278149040744,2.878115,2.449502185095926,NaN,NaN,NaN,0.20826612450310084,29.064288688799323,13.977762854160595,20.662279828187206
1600574400,2.9122,2.966,2.8886,2.9473,638963,46.17105819295722,0.004265875545658826,-0.00691329235243136,0.011179167898090186,3.2985940224687473,2.898505,2.498415977531253,NaN,NaN,NaN,0.1989185441814508,28.366630971828737,13.546961996333948,20.025459189039807
1600588800,2.9478,2.98,2.91,2.9616,659460,47.13599835231838,0.00284563784607883,-0.004961506312729322,0.007807144158808152,3.274759012180929,2.922405,2.5700509878190707,NaN,NaN,NaN,0.1897100767399186,27.569102390430345,13.73502358247561,19.44185506084987
1600603200,2.9626,2.9678,2.7526,2.8076,874417,39.023105598131565,-0.010584413204544507,-0.006086087691092359,-0.004498325513452148,3.2447809211024348,2.936305,2.627829078897565,NaN,NaN,NaN,0.19153078554421013,27.865901185254415,12.526400014982084,24.167174296213197
1600617600,2.807,2.8386,2.6876,2.7796,780627,37.750857416335585,-0.023219531113670477,-0.009512776375607983,-0.013706754738062495,3.2091070588492316,2.948305,2.6875029411507683,NaN,NaN,NaN,0.18863572943390938,28.49439423919501,11.745403739663564,25.3442540506591
1600632000,2.7795,2.8907,2.6972,2.8635,749667,43.676411168037255,-0.02616135248277285,-0.012842491597040956,-0.013318860885731892,3.175110685659797,2.96101,2.746909314340203,NaN,NaN,NaN,0.18898317733148726,28.504102373190047,12.948019161821847,23.33634418588084
1600646400,2.8567,3.0197,2.8242,2.9924,887242,51.34016947814359,-0.017885442131126084,-0.013851081703857982,-0.004034360427268102,3.1676608674285225,2.9721399999999996,2.7766191325714766,NaN,NaN,NaN,0.18944866466495244,27.268000039168776,17.157036512565725,21.48435873231
1600660800,2.9912,3.03,2.7235,2.7265,939521,39.4234606364015,-0.03240904009344181,-0.017562673381774748,-0.014846366711667062,3.1845127260180077,2.96419,2.743867273981992,NaN,NaN,NaN,0.19780947433174154,26.768907008228922,15.129792106472859,22.82787097416551
1600675200,2.7265,2.7653,2.4576,2.6142,1500346,35.65890958114079,-0.05237699815402008,-0.024525538336223816,-0.027851459817796267,3.2172052856926756,2.950835,2.6844647143073246,NaN,NaN,NaN,0.20565879759376002,27.58839604948429,13.41596344259064,30.030747633411746
1600689600,2.615,2.7324,2.5,2.6825,1317112,39.44617431711601,-0.061976087823658155,-0.03201564823371068,-0.02996043958994747,3.228327403398281,2.93741,2.6464925966017185,NaN,NaN,NaN,0.20756888347992003,28.349350159221427,12.284154735285975,27.49726863253269
1600704000,2.682,2.84,2.6473,2.8332,814566,46.87639958226401,-0.05676880949846108,-0.036966280486660764,-0.019802529011800317,3.2136724185492462,2.92573,2.637787581450754,NaN,NaN,NaN,0.20650682037421145,28.11169259499947,15.335322850157977,25.570949271998874
1600718400,2.8339,2.8801,2.741,2.7539,840917,43.828756122103634,-0.05836802095879445,-0.041246628581087505,-0.017121392377706948,3.216012481662927,2.91863,2.6212475183370727,NaN,NaN,NaN,0.2016920474903392,27.560945863622766,16.032178999306094,24.250304466840376
