time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average,Bids Volume,Asks Volume,ATR,ADX,DI+,DI-
1568304000,10327.25,10349.91,10239.42,10308.8,2724.169,54.11230142570749,NaN,NaN,NaN,10396.412154673939,10176.582,9956.751845326062,NaN,NaN,NaN,159.50000212944445,NaN,24.128644827792925,22.24430588930299
1568318400,10301.82,10450.13,10300.85,10415.13,2618.03,58.96414310357275,6.731458485475741,NaN,NaN,10417.874378640712,10181.6255,9945.376621359288,NaN,NaN,NaN,158.7700019773412,NaN,27.124430014697285,20.69480799091198
1568332800,10414.96,10440.55,10329.3,10364.64,2483.692,55.93957249755698,17.784878635200585,NaN,NaN,10427.812970038747,10184.414,9941.015029961254,NaN,NaN,NaN,155.37571612181682,NaN,25.68830997410895,19.599108340236462
1568347200,10364.82,10399.81,10267.89,10284.03,3589.585,51.405834842264866,19.811861617063187,NaN,NaN,10424.547464553967,10183.2655,9941.983535446032,NaN,NaN,NaN,153.70030782740133,17.5660585644329,24.061460353002268,21.30597722763372
1568361600,10283.68,10327.14,10251.99,10306.52,3343.982,52.561036107133546,22.968251570178836,NaN,NaN,10424.436139604206,10183.229,9942.021860395793,NaN,NaN,NaN,148.0895715540155,16.610335631469358,23.161583360585123,21.300431217785007
1568376000,10306.52,10344,10270,10296.57,3556.49,51.97237626049257,24.385728011280662,NaN,NaN,10427.646081671148,10184.4345,9941.222918328851,NaN,NaN,NaN,142.79745930015724,15.859195267782894,23.14717153912207,20.487889249378206
1568390400,10294.81,10310.08,10186.34,10210.25,3278.396,47.04940125694543,18.332460516288847,NaN,NaN,10423.63567414643,10182.219000000001,9940.802325853572,NaN,NaN,NaN,141.43621220728886,15.020088005150948,21.65930172518114,23.51680480188894
1568404800,10210.25,10355.85,10153.51,10341.34,3000.576,54.15201397896648,23.838277031421967,NaN,NaN,10441.489804894381,10190.331,9939.172195105619,NaN,NaN,NaN,145.7864827639111,14.052412435266135,21.75702411061232,21.12552284786085
1568419200,10343.01,10353.72,10267.08,10280.77,3297.903,50.7637762479574,23.04849479078257,NaN,NaN,10445.335066755319,10203.0415,9960.74793324468,NaN,NaN,NaN,141.56173399506025,13.153856548944523,20.78254489474042,20.179328054170014
1568433600,10280.58,10330.61,10259.75,10316.67,2973.282,52.65463165244926,25.030876285543854,20.21469854924847,4.8161777362953835,10456.23357348813,10213.774,9971.314426511868,NaN,NaN,NaN,136.51161013827027,12.247987648825829,19.99380129690518,19.806068515968825
1568448000,10319.07,10348,10287.53,10291.93,3337.285,51.19549731166694,24.325210775336018,21.03680099446598,3.2884097808700368,10461.88053978742,10223.6765,9985.472460212579,NaN,NaN,NaN,131.0800665569652,11.581585924615192,20.28918494123916,19.13854058665856
1568462400,10292.13,10396.4,10222.77,10358,4138.968,54.79801023342062,28.765669868189434,22.582574769210673,6.183095098978761,10471.923142330403,10238.2035,10004.483857669597,NaN,NaN,NaN,134.1193475171819,11.205582497258316,18.374265007735875,20.852426101823973
