time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average
1600056000,3.2002,4.91,3.2002,3.3666,426044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600070400,3.3663,3.565,3.2161,3.3799,1736014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600084800,3.3748,3.49,3.3026,3.3795,1038722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600099200,3.3803,3.4228,3.2224,3.3009,877348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600113600,3.3012,3.3471,3.24,3.2661,710043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600128000,3.2629,3.3258,3.244,3.255,631991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600142400,3.2563,3.2758,3.1449,3.1807,725825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600156800,3.1807,3.2468,3.125,3.2371,692140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600171200,3.2385,3.3149,2.96,3.0758,862419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600185600,3.0761,3.1177,3.019,3.0389,639143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600200000,3.0383,3.1192,2.9001,2.9332,766787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600214400,2.9299,2.9299,2.5011,2.6918,1021473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600228800,2.6915,2.7615,2.6106,2.737,855276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600243200,2.7431,2.7507,2.5102,2.587,934551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600257600,2.5811,2.6186,2.4316,2.5341,1202413,10.816153628918386,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600272000,2.5362,2.6654,2.4901,2.5302,900955,10.773558368495074,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600286400,2.5239,2.5739,2.4844,2.5395,783460,11.66689461186975,NaN,NaN,NaN,NaN,NaN,NaN,NaN
